FILE_NAME,STATES,INPUTS,LSTAR_rndWords_MQ_SYM,LSTAR_rndWords_MQ_RST,LSTAR_rndWords_EQ_SYM,LSTAR_rndWords_EQ_RST,LSTAR_rndWords_TOTAL_SYM,LSTAR_rndWords_TOTAL_RST,LSTAR_rndWords_EQs,LSTAR_rndWalk_MQ_SYM,LSTAR_rndWalk_MQ_RST,LSTAR_rndWalk_EQ_SYM,LSTAR_rndWalk_EQ_RST,LSTAR_rndWalk_TOTAL_SYM,LSTAR_rndWalk_TOTAL_RST,LSTAR_rndWalk_EQs,LSTAR_wp_MQ_SYM,LSTAR_wp_MQ_RST,LSTAR_wp_EQ_SYM,LSTAR_wp_EQ_RST,LSTAR_wp_TOTAL_SYM,LSTAR_wp_TOTAL_RST,LSTAR_wp_EQs,LIP_wp_rndWalk_MQ_SYM,LIP_wp_rndWalk_MQ_RST,LIP_wp_rndWalk_EQ_SYM,LIP_wp_rndWalk_EQ_RST,LIP_wp_rndWalk_TOTAL_SYM,LIP_wp_rndWalk_TOTAL_RST,LIP_wp_rndWalk_EQs,LIP_wp_rndWalk_COMPONENTS,LIP_wp_rndWalk_ROUNDS,LIP_wp_rndWords_MQ_SYM,LIP_wp_rndWords_MQ_RST,LIP_wp_rndWords_EQ_SYM,LIP_wp_rndWords_EQ_RST,LIP_wp_rndWords_TOTAL_SYM,LIP_wp_rndWords_TOTAL_RST,LIP_wp_rndWords_EQs,LIP_wp_rndWords_COMPONENTS,LIP_wp_rndWords_ROUNDS,LIP_rndWalk_rndWalk_MQ_SYM,LIP_rndWalk_rndWalk_MQ_RST,LIP_rndWalk_rndWalk_EQ_SYM,LIP_rndWalk_rndWalk_EQ_RST,LIP_rndWalk_rndWalk_TOTAL_SYM,LIP_rndWalk_rndWalk_TOTAL_RST,LIP_rndWalk_rndWalk_EQs,LIP_rndWalk_rndWalk_COMPONENTS,LIP_rndWalk_rndWalk_ROUNDS,LIP_rndWords_rndWords_MQ_SYM,LIP_rndWords_rndWords_MQ_RST,LIP_rndWords_rndWords_EQ_SYM,LIP_rndWords_rndWords_EQ_RST,LIP_rndWords_rndWords_TOTAL_SYM,LIP_rndWords_rndWords_TOTAL_RST,LIP_rndWords_rndWords_EQs,LIP_rndWords_rndWords_COMPONENTS,LIP_rndWords_rndWords_ROUNDS,LIP_wp_wp_MQ_SYM,LIP_wp_wp_MQ_RST,LIP_wp_wp_EQ_SYM,LIP_wp_wp_EQ_RST,LIP_wp_wp_TOTAL_SYM,LIP_wp_wp_TOTAL_RST,LIP_wp_wp_EQs,LIP_wp_wp_COMPONENTS,LIP_wp_wp_ROUNDS,CACHE,
"Benchmarks/BCS_SPL/Complete_FSM_files/products/5wise_18.txt","48","11","27115","5819","2723363","364398","2750478","370217","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"543","128","3183125","367342","3183668","367470","23","5","7",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/4wise_8.txt","52","12","44940","7500","4059083","473845","4104023","481345","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28405","3054","4816623","477310","4845028","480364","32","2","11",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/4wise_20.txt","52","13","52741","8801","5439358","643218","5492099","652019","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16678","1502","6194049","647204","6210727","648706","33","3","11",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/4wise_2.txt","56","15","78315","12615","8042040","972261","8120355","984876","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21362","1106","9031063","1001826","9052425","1002932","37","4","12",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/4wise_4.txt","56","15","78315","12615","8504643","1013683","8582958","1026298","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17610","1150","9345776","1018500","9363386","1019650","37","4","12",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/4wise_9.txt","56","15","78315","12615","10895777","1253786","10974092","1266401","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18466","1135","11728849","1258184","11747315","1259319","37","4","12",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/3wise_4.txt","64","17","122553","18513","15572721","1785660","15695274","1804173","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34978","1720","16636689","1791042","16671667","1792762","45","3","15",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/4wise_18.txt","64","15","95415","14415","12835488","1418267","12930903","1432682","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49602","1526","13480295","1404238","13529897","1405764","37","4","12",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/5wise_9.txt","64","14","62734","12558","7123710","981158","7186444","993716","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6328","462","7807894","985203","7814222","985665","32","5","10",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_1.txt","64","10","32010","6410","2455953","309290","2487963","315700","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"645","141","2914278","312045","2914923","312186","22","4","7",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_6.txt","64","12","46092","9228","4938916","664207","4985008","673435","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1073","140","5400607","667193","5401680","667333","24","6","7",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/5wise_20.txt","72","13","62881","12181","6872606","922455","6935487","934636","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8651","534","7561244","926266","7569895","926800","31","4","10",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/3wise_12.txt","78","16","3205238","61508","17384569","2002615","20589807","2064123","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8972402","107048","18959592","2081025","27931994","2188073","50","3","14",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/4wise_13.txt","84","16","137232","21520","19096827","2226849","19234059","2248369","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13347","1119","20011286","2231845","20024633","2232964","40","4","13",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/4wise_16.txt","96","15","7526063","105012","22739890","2541941","30265953","2646953","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4907165","61680","23523681","2533858","28430846","2595538","43","3","13",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/5wise_16.txt","96","15","111615","21615","14309938","1954353","14421553","1975968","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1787","373","15069346","1958691","15071133","1959064","35","5","11",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/3wise_9.txt","36","12","22476","5196","2289990","316915","2312466","322111","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"730","204","2901307","320591","2902037","320795","28","4","9",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/3wise_13.txt","36","12","22476","5196","2416413","335897","2438889","341093","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"784","200","3025756","339571","3026540","339771","28","4","9",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/4wise_5.txt","36","10","15610","3610","1208415","144785","1224025","148395","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"352","118","1665187","147613","1665539","147731","22","4","7",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/3wise_20.txt","112","13","151775","18941","14273704","1403139","14425479","1422080","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"70440","7365","15146549","1409931","15216989","1417296","35","2","12",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/2wise_7.txt","39","14","7206734","85708","3836287","451750","11043021","537458","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5736585","73297","4752535","454972","10489120","528269","43","2","13",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/2wise_2.txt","4","4","196","68","300548","2110","300744","2178","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"111","31","455493","3128","455604","3159","8","2","3",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/2wise_3.txt","4","4","196","68","301311","2117","301507","2185","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"63","25","452787","3147","452850","3172","8","2","3",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/2wise_11.txt","4","4","196","68","301660","2125","301856","2193","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"122","34","454841","3120","454963","3154","8","2","3",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/2wise_13.txt","4","4","196","68","299684","2112","299880","2180","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"57","24","451564","3133","451621","3157","8","2","3",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/2wise_14.txt","4","4","196","68","300906","2103","301102","2171","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"92","29","453401","3131","453493","3160","8","2","3",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/2wise_18.txt","4","4","196","68","300523","2105","300719","2173","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65","26","455276","3139","455341","3165","8","2","3",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/2wise_2.txt","4","4",,,,,,,,,,,,,,,"196","68","2674","554","2870","622","1",,,,,,,,,,"52","23","156659","1537","156711","1560","8","2","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/2wise_3.txt","4","4",,,,,,,,,,,,,,,"196","68","2670","551","2866","619","1",,,,,,,,,,"52","23","156555","1527","156607","1550","8","2","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/2wise_11.txt","4","4",,,,,,,,,,,,,,,"196","68","2673","553","2869","621","1",,,,,,,,,,"51","23","156512","1533","156563","1556","8","2","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/2wise_13.txt","4","4",,,,,,,,,,,,,,,"196","68","2674","554","2870","622","1",,,,,,,,,,"44","20","157156","1545","157200","1565","8","2","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/2wise_14.txt","4","4",,,,,,,,,,,,,,,"196","68","2671","552","2867","620","1",,,,,,,,,,"54","24","155652","1527","155706","1551","8","2","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/2wise_18.txt","4","4",,,,,,,,,,,,,,,"196","68","2672","552","2868","620","1",,,,,,,,,,"44","20","156228","1526","156272","1546","8","2","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/2wise_1.txt","6","5",,,,,,,,,,,,,,,"480","155","10769","2130","11249","2285","1",,,,,,,,,,"105","43","239139","3471","239244","3514","11","2","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/2wise_4.txt","6","5",,,,,,,,,,,,,,,"480","155","10772","2132","11252","2287","1",,,,,,,,,,"109","45","240996","3486","241105","3531","11","2","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/2wise_6.txt","6","5",,,,,,,,,,,,,,,"480","155","10771","2131","11251","2286","1",,,,,,,,,,"104","43","240566","3474","240670","3517","11","2","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/2wise_19.txt","6","5",,,,,,,,,,,,,,,"480","155","10769","2130","11249","2285","1",,,,,,,,,,"110","45","237388","3473","237498","3518","11","2","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/2wise_12.txt","8","8",,,,,,,,,,,,,,,"1800","520","60338","11273","62138","11793","1",,,,,,,,,,"479","166","515184","13769","515663","13935","20","2","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/3wise_8.txt","8","5",,,,,,,,,,,,,,,"705","205","16755","3091","17460","3296","1",,,,,,,,,,"145","54","246135","4408","246280","4462","11","2","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/3wise_10.txt","8","6",,,,,,,,,,,,,,,"1014","294","28868","5310","29882","5604","1",,,,,,,,,,"79","34","258638","6773","258717","6807","12","3","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/3wise_14.txt","8","5",,,,,,,,,,,,,,,"705","205","11172","2062","11877","2267","1",,,,,,,,,,"146","53","241883","3500","242029","3553","11","2","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/3wise_16.txt","8","6",,,,,,,,,,,,,,,"1014","294","28874","5312","29888","5606","1",,,,,,,,,,"87","38","256372","6798","256459","6836","12","3","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",
