FILE_NAME,STATES,INPUTS,LSTAR_rndWords_MQ_SYM,LSTAR_rndWords_MQ_RST,LSTAR_rndWords_EQ_SYM,LSTAR_rndWords_EQ_RST,LSTAR_rndWords_TOTAL_SYM,LSTAR_rndWords_TOTAL_RST,LSTAR_rndWords_EQs,LSTAR_rndWalk_MQ_SYM,LSTAR_rndWalk_MQ_RST,LSTAR_rndWalk_EQ_SYM,LSTAR_rndWalk_EQ_RST,LSTAR_rndWalk_TOTAL_SYM,LSTAR_rndWalk_TOTAL_RST,LSTAR_rndWalk_EQs,LSTAR_wp_MQ_SYM,LSTAR_wp_MQ_RST,LSTAR_wp_EQ_SYM,LSTAR_wp_EQ_RST,LSTAR_wp_TOTAL_SYM,LSTAR_wp_TOTAL_RST,LSTAR_wp_EQs,LIP_wp_rndWalk_MQ_SYM,LIP_wp_rndWalk_MQ_RST,LIP_wp_rndWalk_EQ_SYM,LIP_wp_rndWalk_EQ_RST,LIP_wp_rndWalk_TOTAL_SYM,LIP_wp_rndWalk_TOTAL_RST,LIP_wp_rndWalk_EQs,LIP_wp_rndWalk_COMPONENTS,LIP_wp_rndWalk_ROUNDS,LIP_wp_rndWords_MQ_SYM,LIP_wp_rndWords_MQ_RST,LIP_wp_rndWords_EQ_SYM,LIP_wp_rndWords_EQ_RST,LIP_wp_rndWords_TOTAL_SYM,LIP_wp_rndWords_TOTAL_RST,LIP_wp_rndWords_EQs,LIP_wp_rndWords_COMPONENTS,LIP_wp_rndWords_ROUNDS,LIP_rndWalk_rndWalk_MQ_SYM,LIP_rndWalk_rndWalk_MQ_RST,LIP_rndWalk_rndWalk_EQ_SYM,LIP_rndWalk_rndWalk_EQ_RST,LIP_rndWalk_rndWalk_TOTAL_SYM,LIP_rndWalk_rndWalk_TOTAL_RST,LIP_rndWalk_rndWalk_EQs,LIP_rndWalk_rndWalk_COMPONENTS,LIP_rndWalk_rndWalk_ROUNDS,LIP_rndWords_rndWords_MQ_SYM,LIP_rndWords_rndWords_MQ_RST,LIP_rndWords_rndWords_EQ_SYM,LIP_rndWords_rndWords_EQ_RST,LIP_rndWords_rndWords_TOTAL_SYM,LIP_rndWords_rndWords_TOTAL_RST,LIP_rndWords_rndWords_EQs,LIP_rndWords_rndWords_COMPONENTS,LIP_rndWords_rndWords_ROUNDS,LIP_wp_wp_MQ_SYM,LIP_wp_wp_MQ_RST,LIP_wp_wp_EQ_SYM,LIP_wp_wp_EQ_RST,LIP_wp_wp_TOTAL_SYM,LIP_wp_wp_TOTAL_RST,LIP_wp_wp_EQs,LIP_wp_wp_COMPONENTS,LIP_wp_wp_ROUNDS,CACHE,
"Benchmarks/BCS_SPL/Complete_FSM_files/products/8wise_11.txt","2016","25","10770025","1260025","298563","2000","11068588","1262025","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56623","1821","1598530","10639","1655153","12460","59","8","18",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_9.txt","2076","17","27878661","953474","553590","3678","28432251","957152","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30526710","990941","1596965","10637","32123675","1001578","61","1","17",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/7wise_17.txt","2304","27","15046587","1679643","298783","2000","15345370","1681643","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41900","2105","1830782","12177","1872682","14282","67","7","21",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/8wise_19.txt","2304","22","15900534","1277152","299978","2007","16200512","1279159","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9594740","111763","1598366","10655","11193106","122418","62","5","18",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/8wise_16.txt","2496","25","34410885","1889138","300681","2011","34711566","1891149","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5416613","67680","1673376","11172","7089989","78852","65","7","19",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/8wise_18.txt","2592","23","9826727","1371191","295950","2000","10122677","1373191","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5361","552","1441925","9627","1447286","10179","53","8","16",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products2/7wise_26.txt","768","19","16490331","445058","298516","2008","16788847","447066","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10939101","141166","1452447","9632","12391548","150798","58","4","16",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products2/9wise_35.txt","768","18","1658898","248850","299386","2000","1958284","250850","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1652","298","1064356","7099","1066008","7397","38","8","11",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/5wise_12.txt","810","22","3097138","392062","301354","2000","3398492","394062","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25450","2031","1589052","10612","1614502","12643","56","5","18",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products2/6wise_5.txt","832","25","11022017","646780","299770","2005","11321787","648785","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4757537","63007","1750503","11664","6508040","74671","67","6","20",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_8.txt","864","23","2970887","457079","300773","2000","3271660","459079","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5771","616","1526619","10151","1532390","10767","55","7","17",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/5wise_15.txt","864","23","3713603","457079","298472","2000","4012075","459079","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47218","2769","1676016","11136","1723234","13905","59","5","19",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products2/7wise_10.txt","864","21","2476677","381045","298511","2000","2775188","383045","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2534","457","1297952","8618","1300486","9075","47","8","14",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products2/7wise_28.txt","864","21","2476677","381045","299590","2000","2776267","383045","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2376","429","1294047","8621","1296423","9050","47","8","14",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products2/7wise_33.txt","864","21","2476677","381045","300362","2000","2777039","383045","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2648","420","1294398","8613","1297046","9033","47","8","14",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_7.txt","896","18","10356156","415658","301668","2019","10657824","417677","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12183447","167806","1413768","9402","13597215","177208","55","4","15",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_11.txt","896","19","3078627","323475","299748","2000","3378375","325475","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"88690","7934","1371774","9116","1460464","17050","47","5","15",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products2/6wise_6.txt","936","23","22739071","729454","301167","2004","23040238","731458","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8956682","119997","1757836","11679","10714518","131676","69","4","20",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/8wise_2.txt","960","20","3225620","384020","301028","2000","3526648","386020","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35280","3854","1370529","9118","1405809","12972","48","6","15",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products2/7wise_20.txt","1080","22","4477990","522742","298495","2000","4776485","524742","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14294","1970","1602182","10643","1616476","12613","56","5","18",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/7wise_9.txt","1152","22","8986814","661206","302561","2004","9289375","663210","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3643187","49260","1520981","10128","5164168","59388","57","6","17",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products2/6wise_9.txt","1152","25","6090025","720025","297062","2000","6387087","722025","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38477","1885","1675710","11158","1714187","13043","61","7","19",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products2/6wise_13.txt","1152","25","6090025","720025","297832","2000","6387857","722025","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52522","1979","1678949","11168","1731471","13147","61","7","19",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products2/6wise_30.txt","1152","25","6090025","720025","300885","2000","6390910","722025","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38796","1911","1676886","11160","1715682","13071","61","7","19",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products2/6wise_40.txt","1152","23","5154599","609431","300426","2000","5455025","611431","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33892","2671","1675026","11141","1708918","13812","59","5","19",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products2/7wise_12.txt","1152","24","4534296","663576","300986","2000","4835282","665576","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11575","871","1523339","10129","1534914","11000","56","8","17",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products2/9wise_12.txt","1152","20","3148820","460820","298073","2000","3446893","462820","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2375","355","1151848","7627","1154223","7982","42","9","12",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products2/9wise_17.txt","1152","19","2841811","415891","298981","2000","3140792","417891","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2577","365","1143923","7620","1146500","7985","41","8","12",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products2/9wise_26.txt","1152","20","3148820","460820","299158","2000","3447978","462820","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3429","349","1139340","7608","1142769","7957","42","9","12",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_16.txt","1192","17","10052662","441394","301834","2010","10354496","443404","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7238182","105901","1291940","8616","8530122","114517","48","4","14",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/7wise_5.txt","1248","23","13604931","837178","300759","2003","13905690","839181","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13406671","157013","1599657","10649","15006328","167662","65","6","18",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products2/7wise_37.txt","1248","24","27390666","994604","300218","2009","27690884","996613","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6037987","81203","1752085","11666","7790072","92869","67","5","20",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products2/7wise_23.txt","1296","22","4181782","627286","297430","2000","4479212","629286","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3257","523","1378191","9142","1381448","9665","50","8","15",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products2/7wise_27.txt","1296","23","4799111","685607","300025","2000","5099136","687607","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4325","670","1523517","10144","1527842","10814","55","7","17",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products2/7wise_29.txt","1296","22","4181782","627286","301731","2000","4483513","629286","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2516","483","1373006","9128","1375522","9611","50","8","15",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/8wise_7.txt","1344","23","5958679","710999","298111","2000","6256790","712999","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31195","2222","1523108","10128","1554303","12350","55","7","17",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products2/6wise_26.txt","1384","17","9329247","494038","302201","2006","9631448","496044","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4284928","76021","1294162","8611","5579090","84632","46","4","14",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products2/7wise_8.txt","1536","25","8440025","960025","299041","2000","8739066","962025","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38895","2058","1750930","11670","1789825","13728","63","6","20",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products2/8wise_4.txt","1536","23","7143639","812567","299541","2000","7443180","814567","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23621","1504","1528041","10138","1551662","11642","55","7","17",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products2/9wise_14.txt","1536","22","5327894","743446","298953","2000","5626847","745446","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3250","584","1373387","9134","1376637","9718","50","8","15",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/7wise_19.txt","1664","26","26010916","1405564","299171","2004","26310087","1407568","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8712465","107449","1834821","12212","10547286","119661","74","6","21",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products2/6wise_17.txt","1664","19","15493110","731692","301347","2008","15794457","733700","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8203339","105289","1375140","9139","9578479","114428","53","5","15",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/8wise_10.txt","1728","21","5334357","762069","301624","2000","5635981","764069","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2635","459","1369255","9108","1371890","9567","49","7","15",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products2/7wise_40.txt","1728","25","7560025","1080025","300388","2000","7860413","1082025","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5752","730","1601282","10648","1607034","11378","59","8","18",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products2/8wise_3.txt","1728","22","5854486","836374","301305","2000","6155791","838374","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2401","446","1372790","9132","1375191","9578","50","8","15",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products2/8wise_14.txt","1728","23","6398807","914135","300650","2000","6699457","916135","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3847","501","1372710","9139","1376557","9640","51","9","15",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/7wise_13.txt","1792","20","14925998","885220","309362","2059","15235360","887279","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12023377","200886","1538565","10280","13561942","211166","60","4","17",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products2/9wise_6.txt","1920","23","9039575","1015703","298899","2000","9338474","1017703","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25517","2068","1450721","9618","1476238","11686","53","8","16",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/8wise_11.txt","2016","25","10770025","1260025","297529","2000","11067554","1262025","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"48238","1610","1606111","10668","1654349","12278","59","8","18",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_9.txt","2076","17","13976794","781860","450200","3008","14426994","784868","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13403412","209201","1406439","9379","14809851","218580","51","3","15",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products2/7wise_21.txt","2160","24","10865688","1244184","300889","2000","11166577","1246184","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37622","3907","1675988","11135","1713610","15042","60","6","19",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products2/8wise_10.txt","2160","22","9130198","1045462","299396","2000","9429594","1047462","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30819","2110","1522628","10138","1553447","12248","54","6","17",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/7wise_17.txt","2304","27","15046587","1679643","297989","2000","15344576","1681643","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52494","2393","1826280","12178","1878774","14571","67","7","21",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/8wise_19.txt","2304","22","24977746","1371832","302504","2018","25280250","1373850","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6548998","91230","1596440","10651","8145438","101881","61","5","18",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products2/7wise_36.txt","2304","26","28723600","1856410","298867","2010","29022467","1858420","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6256767","93724","1823180","12167","8079947","105891","73","6","21",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/8wise_16.txt","2496","25","24420176","1780112","301871","2013","24722047","1782125","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7859098","93732","1680167","11177","9539265","104909","66","7","19",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products2/7wise_24.txt","2496","27","31493023","2145436","299845","2007","31792868","2147443","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7090238","86290","1903869","12676","8994107","98966","75","6","22",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products2/8wise_5.txt","2496","25","21277012","1758576","300033","2005","21577045","1760581","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8432257","100467","1680210","11160","10112467","111627","67","7","19",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products2/8wise_38.txt","2496","27","39064099","2191515","300084","2010","39364183","2193525","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5362512","76059","1828595","12174","7191107","88233","72","7","21",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/8wise_18.txt","2592","23","9826727","1371191","300597","2000","10127324","1373191","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5014","602","1453894","9645","1458908","10247","53","8","16",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products2/8wise_7.txt","2592","25","12150025","1620025","300251","2000","12450276","1622025","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13571","942","1598950","10654","1612521","11596","59","8","18",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/5wise_4.txt","2768","15","40910789","1195508","344387","2302","41255176","1197810","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"54855915","836899","1412896","9376","56268811","846275","64","3","13",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/7wise_18.txt","2808","26","16134794","1898234","300022","2000","16434816","1900234","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"36961","2228","1751679","11646","1788640","13874","64","7","20",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products2/6wise_24.txt","2808","27","45057944","2457836","301365","2010","45359309","2459846","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7938281","101153","1899852","12679","9838133","113832","75","6","22",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/9wise_5.txt","3328","26","42381474","2641942","304001","2025","42685475","2643967","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13815477","163187","1684329","11201","15499806","174388","71","8","19",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/9wise_9.txt","3456","24","14929944","1990680","301955","2000","15231899","1992680","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5779","691","1447502","9638","1453281","10329","54","9","16",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/7wise_2.txt","3576","20","25321856","1670992","299447","2007","25621303","1672999","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5550331","87391","1447955","9640","6998286","97031","55","5","16",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/9wise_19.txt","3840","26","24400922","2595866","300969","2000","24701891","2597866","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33547","2276","1755501","11672","1789048","13948","64","7","20",,,,,,,,,,"true",
