FILE_NAME,STATES,INPUTS,LSTAR_rndWords_MQ_SYM,LSTAR_rndWords_MQ_RST,LSTAR_rndWords_EQ_SYM,LSTAR_rndWords_EQ_RST,LSTAR_rndWords_TOTAL_SYM,LSTAR_rndWords_TOTAL_RST,LSTAR_rndWords_EQs,LSTAR_rndWalk_MQ_SYM,LSTAR_rndWalk_MQ_RST,LSTAR_rndWalk_EQ_SYM,LSTAR_rndWalk_EQ_RST,LSTAR_rndWalk_TOTAL_SYM,LSTAR_rndWalk_TOTAL_RST,LSTAR_rndWalk_EQs,LSTAR_wp_MQ_SYM,LSTAR_wp_MQ_RST,LSTAR_wp_EQ_SYM,LSTAR_wp_EQ_RST,LSTAR_wp_TOTAL_SYM,LSTAR_wp_TOTAL_RST,LSTAR_wp_EQs,LIP_wp_rndWalk_MQ_SYM,LIP_wp_rndWalk_MQ_RST,LIP_wp_rndWalk_EQ_SYM,LIP_wp_rndWalk_EQ_RST,LIP_wp_rndWalk_TOTAL_SYM,LIP_wp_rndWalk_TOTAL_RST,LIP_wp_rndWalk_EQs,LIP_wp_rndWalk_COMPONENTS,LIP_wp_rndWalk_ROUNDS,LIP_wp_rndWords_MQ_SYM,LIP_wp_rndWords_MQ_RST,LIP_wp_rndWords_EQ_SYM,LIP_wp_rndWords_EQ_RST,LIP_wp_rndWords_TOTAL_SYM,LIP_wp_rndWords_TOTAL_RST,LIP_wp_rndWords_EQs,LIP_wp_rndWords_COMPONENTS,LIP_wp_rndWords_ROUNDS,LIP_rndWalk_rndWalk_MQ_SYM,LIP_rndWalk_rndWalk_MQ_RST,LIP_rndWalk_rndWalk_EQ_SYM,LIP_rndWalk_rndWalk_EQ_RST,LIP_rndWalk_rndWalk_TOTAL_SYM,LIP_rndWalk_rndWalk_TOTAL_RST,LIP_rndWalk_rndWalk_EQs,LIP_rndWalk_rndWalk_COMPONENTS,LIP_rndWalk_rndWalk_ROUNDS,LIP_rndWords_rndWords_MQ_SYM,LIP_rndWords_rndWords_MQ_RST,LIP_rndWords_rndWords_EQ_SYM,LIP_rndWords_rndWords_EQ_RST,LIP_rndWords_rndWords_TOTAL_SYM,LIP_rndWords_rndWords_TOTAL_RST,LIP_rndWords_rndWords_EQs,LIP_rndWords_rndWords_COMPONENTS,LIP_rndWords_rndWords_ROUNDS,LIP_wp_wp_MQ_SYM,LIP_wp_wp_MQ_RST,LIP_wp_wp_EQ_SYM,LIP_wp_wp_EQ_RST,LIP_wp_wp_TOTAL_SYM,LIP_wp_wp_TOTAL_RST,LIP_wp_wp_EQs,LIP_wp_wp_COMPONENTS,LIP_wp_wp_ROUNDS,CACHE,
"Benchmarks/BCS_SPL/Complete_FSM_files/products/5wise_8.txt","112","16","192528","28688","10000","100","202528","28788","1",,,,,,,,"192528","28688","25648567","2935689","25841095","2964377","1","7544","1486","25668169","2937228","25675713","2938714","40","4","13","7544","1486","25775633","2937551","25783177","2939037","40","4","13",,,,,,,,,,"20383","1990","133300","1333","153683","3323","40","4","13",,,,,,,,,,"true","112"
"Benchmarks/BCS_SPL/Complete_FSM_files/products/2wise_16.txt","117","19","4478167","124282","11000","110","4489167","124392","3",,,,,,,,"328970","48058","42387276","4899400","42716246","4947458","3","1954313","109006","42853206","4949237","44807519","5058243","71","1","24","1996107","39718","42986563","4948787","44982670","4988505","54","3","17",,,,,,,,,,"3430687","66701","175200","1752","3605887","68453","58","3","17",,,,,,,,,,"true","117"
"Benchmarks/BCS_SPL/Complete_FSM_files/products/5wise_1.txt","120","15","186315","27015","10000","100","196315","27115","1",,,,,,,,"186315","27015","22371011","2547787","22557326","2574802","1","6704","1274","22380491","2547728","22387195","2549002","37","4","12","6704","1274","22479453","2548119","22486157","2549393","37","4","12",,,,,,,,,,"18715","1697","122700","1227","141415","2924","37","4","12",,,,,,,,,,"true","120"
"Benchmarks/BCS_SPL/Complete_FSM_files/products/7wise_1.txt","128","13","118989","21645","10000","100","128989","21745","1",,,,,,,,"118989","21645","14376213","1916884","14495202","1938529","1","282","108","13771357","1830895","13771639","1831003","27","6","8","282","108","13834301","1831244","13834583","1831352","27","6","8",,,,,,,,,,"1728","266","82000","820","83728","1086","27","6","8",,,,,,,,,,"true","128"
"Benchmarks/BCS_SPL/Complete_FSM_files/products/7wise_11.txt","128","14","137998","25102","10000","100","147998","25202","1",,,,,,,,"137998","25102","18443933","2460081","18581931","2485183","1","225","92","18465758","2462976","18465983","2463068","28","7","8","225","92","18529321","2463376","18529546","2463468","28","7","8",,,,,,,,,,"1308","211","82100","821","83408","1032","28","7","8",,,,,,,,,,"true","128"
"Benchmarks/BCS_SPL/Complete_FSM_files/products/4wise_7.txt","144","16","3278100","96686","12600","126","3290700","96812","3",,,,,,,,"298224","42632","36333688","4079348","36631912","4121980","3","3459502","112768","36443121","4090726","39902623","4203494","78","2","25","2818363","56310","36445877","4077203","39264240","4133513","49","3","14",,,,,,,,,,"2860821","57232","145500","1455","3006321","58687","48","3","14",,,,,,,,,,"true","144"
"Benchmarks/BCS_SPL/Complete_FSM_files/products/4wise_10.txt","162","16","214288","41488","10000","100","224288","41588","1",,,,,,,,"214288","41488","32231038","4480517","32445326","4522005","1","552","208","32245475","4481436","32246027","4481644","38","5","12","552","208","32344393","4481918","32344945","4482126","38","5","12",,,,,,,,,,"3878","457","122700","1227","126578","1684","38","5","12",,,,,,,,,,"true","162"
"Benchmarks/BCS_SPL/Complete_FSM_files/products/5wise_17.txt","168","18","374562","54450","10000","100","384562","54550","1",,,,,,,,"374562","54450","58946041","6737263","59320603","6791713","1","3038","692","58968644","6739151","58971682","6739843","44","5","14","3038","692","59085670","6739647","59088708","6740339","44","5","14",,,,,,,,,,"22739","1394","143700","1437","166439","2831","44","5","14",,,,,,,,,,"true","168"
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_10.txt","192","17","314449","55505","10000","100","324449","55605","1",,,,,,,,"314449","55505","55920604","7274699","56235053","7330204","1","736","265","55942190","7276911","55942926","7277176","39","6","12","736","265","56041423","7277407","56042159","7277672","39","6","12",,,,,,,,,,"2447","433","123000","1230","125447","1663","39","6","12",,,,,,,,,,"true","192"
"Benchmarks/BCS_SPL/Complete_FSM_files/products/7wise_14.txt","192","15","244815","43215","10000","100","254815","43315","1",,,,,,,,"244815","43215","34780942","4537687","35025757","4580902","1","313","124","34827982","4544738","34828295","4544862","31","7","9","313","124","34899841","4545194","34900154","4545318","31","7","9",,,,,,,,,,"3573","252","92300","923","95873","1175","31","7","9",,,,,,,,,,"true","192"
"Benchmarks/BCS_SPL/Complete_FSM_files/products/5wise_10.txt","216","17","343349","62441","10000","100","353349","62541","1",,,,,,,,"343349","62441","56308220","7492801","56651569","7555242","1","524","203","56320809","7493338","56321333","7493541","39","6","12","524","203","56419870","7493837","56420394","7494040","39","6","12",,,,,,,,,,"1693","319","122800","1228","124493","1547","39","6","12",,,,,,,,,,"true","216"
"Benchmarks/BCS_SPL/Complete_FSM_files/products/4wise_17.txt","224","15","429315","50415","10000","100","439315","50515","1",,,,,,,,"429315","50415","49440050","4724373","49869365","4774788","1","51138","6838","49458519","4725348","49509657","4732186","39","3","13","51138","6838","49565957","4725615","49617095","4732453","39","3","13",,,,,,,,,,"76589","8371","132700","1327","209289","9698","39","3","13",,,,,,,,,,"true","224"
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_17.txt","224","19","583395","80883","10000","100","593395","80983","1",,,,,,,,"583395","80883","98349464","10877257","98932859","10958140","1","3029","689","99826146","11091031","99829175","11091720","45","6","14","3029","689","99943469","11091510","99946498","11092199","45","6","14",,,,,,,,,,"20019","1305","143900","1439","163919","2744","45","6","14",,,,,,,,,,"true","224"
"Benchmarks/BCS_SPL/Complete_FSM_files/products/7wise_4.txt","256","18","497682","82962","10000","100","507682","83062","1",,,,,,,,"497682","82962","95938823","11978994","96436505","12061956","1","741","265","95951450","11979401","95952191","11979666","40","7","12","741","265","96050076","11979900","96050817","11980165","40","7","12",,,,,,,,,,"2376","380","123100","1231","125476","1611","40","7","12",,,,,,,,,,"true","256"
"Benchmarks/BCS_SPL/Complete_FSM_files/products/7wise_6.txt","256","18","497682","82962","10000","100","507682","83062","1",,,,,,,,"497682","82962","98571996","12281371","99069678","12364333","1","767","268","98609902","12286243","98610669","12286511","40","7","12","767","268","98709157","12286744","98709924","12287012","40","7","12",,,,,,,,,,"4733","491","123400","1234","128133","1725","40","7","12",,,,,,,,,,"true","256"
"Benchmarks/BCS_SPL/Complete_FSM_files/products/8wise_1.txt","256","14","301070","50190","10000","100","311070","50290","1",,,,,,,,"301070","50190","39342300","4918723","39643370","4968913","1","417","152","39392878","4926114","39393295","4926266","30","6","9","417","152","39464968","4926525","39465385","4926677","30","6","9",,,,,,,,,,"1755","278","92200","922","93955","1200","30","6","9",,,,,,,,,,"true","256"
"Benchmarks/BCS_SPL/Complete_FSM_files/products/4wise_12.txt","288","20","859220","115220","10000","100","869220","115320","1",,,,,,,,"859220","115220","148697373","15937577","149556593","16052797","1","10117","1861","148729265","15940039","148739382","15941900","52","4","17","10117","1861","148872521","15940497","148882638","15942358","52","4","17",,,,,,,,,,"32208","2614","175100","1751","207308","4365","52","4","17",,,,,,,,,,"true","288"
"Benchmarks/BCS_SPL/Complete_FSM_files/products/5wise_3.txt","288","20","672020","115220","10000","100","682020","115320","1",,,,,,,,"672020","115220","132198080","16912575","132870100","17027795","1","927","337","132216125","16913700","132217052","16914037","48","6","15","927","337","132342410","16914328","132343337","16914665","48","6","15",,,,,,,,,,"5684","634","153500","1535","159184","2169","48","6","15",,,,,,,,,,"true","288"
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_5.txt","312","18","724482","101106","10000","100","734482","101206","1",,,,,,,,"724482","101106","124289208","13493729","125013690","13594835","1","5642","1182","123823411","13466449","123829053","13467631","44","5","14","5642","1182","123939842","13466914","123945484","13468096","44","5","14",,,,,,,,,,"15140","1625","143600","1436","158740","3061","44","5","14",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_20.txt","360","17","787253","104057","10000","100","797253","104157","1",,,,,,,,"787253","104057","114975726","12175747","115762979","12279804","1","8438","1542","114994654","12177135","115003092","12178677","43","4","14","8438","1542","115111955","12177608","115120393","12179150","43","4","14",,,,,,,,,,"23450","1856","144200","1442","167650","3298","43","4","14",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_2.txt","384","18","4808042","207302","11600","116","4819642","207418","3",,,,,,,,"1071522","138924","156540159","16259802","157611681","16398726","3","1885491","119032","156585421","16262878","158470912","16381910","84","2","30","3434286","71811","156698172","16262928","160132458","16334739","51","4","15",,,,,,,,,,"1971135","44263","155200","1552","2126335","45815","49","4","15",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_12.txt","384","20","1196820","153620","10000","100","1206820","153720","1",,,,,,,,"1196820","153620","252807102","25872942","254003922","26026562","1","3840","813","252817689","25872428","252821529","25873241","48","6","15","3840","813","252943012","25872951","252946852","25873764","48","6","15",,,,,,,,,,"19400","1448","154800","1548","174200","2996","48","6","15",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/8wise_15.txt","384","17","721361","110993","10000","100","731361","111093","1",,,,,,,,"721361","110993","123909892","14621555","124631253","14732548","1","1135","353","119443449","14063025","119444584","14063378","39","6","12","1135","353","119542002","14063525","119543137","14063878","39","6","12",,,,,,,,,,"3603","536","122800","1228","126403","1764","39","6","12",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/5wise_19.txt","432","21","1143093","190533","10000","100","1153093","190633","1",,,,,,,,"1143093","190533","292433968","36379267","293577061","36569800","1","946","345","292450053","36379804","292450999","36380149","51","6","16","946","345","292585104","36380433","292586050","36380778","51","6","16",,,,,,,,,,"4521","644","163600","1636","168121","2280","51","6","16",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_15.txt","432","19","935731","155971","10000","100","945731","156071","1",,,,,,,,"935731","155971","215548435","26826652","216484166","26982623","1","613","222","215602874","26834040","215603487","26834262","43","7","13","613","222","215710417","26834612","215711030","26834834","43","7","13",,,,,,,,,,"2128","371","133100","1331","135228","1702","43","7","13",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_19.txt","432","19","935731","155971","10000","100","945731","156071","1",,,,,,,,"935731","155971","215548449","26826655","216484180","26982626","1","582","218","215567888","26828210","215568470","26828428","43","7","13","582","218","215675969","26828753","215676551","26828971","43","7","13",,,,,,,,,,"2355","383","133100","1331","135455","1714","43","7","13",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/7wise_20.txt","432","18","886482","139986","10000","100","896482","140086","1",,,,,,,,"886482","139986","167192903","20084194","168079385","20224180","1","1152","365","167237031","20090070","167238183","20090435","42","6","13","1152","365","167345034","20090526","167346186","20090891","42","6","13",,,,,,,,,,"5924","668","133300","1333","139224","2001","42","6","13",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/5wise_5.txt","468","21","1513533","206409","10000","100","1523533","206509","1",,,,,,,,"1513533","206409","343395542","36887901","344909075","37094310","1","5892","1264","343442801","36893354","343448693","36894618","53","5","17","5892","1264","343587391","36893991","343593283","36895255","53","5","17",,,,,,,,,,"19787","1804","174700","1747","194487","3551","53","5","17",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_13.txt","512","23","2200663","270871","10000","100","2210663","270971","1",,,,,,,,"2200663","270871","473675297","47506264","475875960","47777135","1","4723","999","473777355","47517392","473782078","47518391","57","6","18","4723","999","473930102","47518030","473934825","47519029","57","6","18",,,,,,,,,,"25241","1789","184000","1840","209241","3629","57","6","18",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/5wise_14.txt","576","23","2424959","304727","10000","100","2434959","304827","1",,,,,,,,"2424959","304727","557217528","57066106","559642487","57370833","1","4022","875","557358370","57082005","557362392","57082880","57","6","18","4022","875","557510819","57082555","557514841","57083430","57","6","18",,,,,,,,,,"20168","1538","187200","1872","207368","3410","57","6","18",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_14.txt","576","22","2311606","278806","10000","100","2321606","278906","1",,,,,,,,"2311606","278806","571323409","55383818","573635015","55662624","1","4534","1002","571390101","55389728","571394635","55390730","56","5","18","4534","1002","571542004","55390221","571546538","55391223","56","5","18",,,,,,,,,,"28233","1983","186700","1867","214933","3850","56","5","18",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/8wise_6.txt","576","18","1244178","186642","10000","100","1254178","186742","1",,,,,,,,"1244178","186642","233028894","27023582","234273072","27210224","1","1187","374","233107335","27034083","233108522","27034457","42","6","13","1187","374","233215002","27034529","233216189","27034903","42","6","13",,,,,,,,,,"3358","559","133300","1333","136658","1892","42","6","13",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_3.txt","624","21","4884097","341533","10600","106","4894697","341639","2",,,,,,,,"2440059","302091","475924212","47915234","478364271","48217325","3","18423400","786541","467983389","47008202","486406789","47794743","222","1","89","3730637","72337","468070162","47007782","471800799","47080119","60","5","17",,,,,,,,,,"4351772","84096","177700","1777","4529472","85873","63","5","17",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_4.txt","624","21","7437765","391557","11900","119","7449665","391676","3",,,,,,,,"2441983","302091","459669162","45707071","462111145","46009162","3","6129726","423553","473719156","47087011","479848882","47510564","75","1","24","3501631","70177","473856559","47087244","477358190","47157421","58","5","17",,,,,,,,,,"4319019","85762","176800","1768","4495819","87530","61","5","17",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/7wise_8.txt","672","22","2563286","325270","10000","100","2573286","325370","1",,,,,,,,"2563286","325270","692287242","69287892","694850528","69613162","1","3242","753","701457809","70273385","701461051","70274138","52","7","16","3242","753","701592602","70273962","701595844","70274715","52","7","16",,,,,,,,,,"21840","1374","166100","1661","187940","3035","52","7","16",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/4wise_14.txt","702","23","9158773","512860","12500","125","9171273","512985","3",,,,,,,,"3197182","404563","638280854","64953727","641478036","65358290","3","683303","32374","645171408","65659730","645854711","65692104","67","4","20","3902712","77514","645342958","65660242","649245670","65737756","67","4","20",,,,,,,,,,"3894524","77815","206900","2069","4101424","79884","67","4","20",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/4wise_15.txt","728","19","5251412","326355","10900","109","5262312","326464","2",,,,,,,,"3213367","290625","458242886","35294789","461456253","35585414","3","10815627","478459","462193241","35561110","473008868","36039569","258","1","115","2854321","64910","461226964","35469828","464081285","35534738","55","3","17",,,,,,,,,,"3046168","68817","175300","1753","3221468","70570","56","3","17",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/5wise_12.txt","810","22","3097138","392062","10000","100","3107138","392162","1",,,,,,,,"3097138","392062","866249353","86239556","869346491","86631618","1","7159","1429","866264621","86239513","866271780","86240942","56","5","18","7159","1429","866416495","86240029","866423654","86241458","56","5","18",,,,,,,,,,"22258","2082","184500","1845","206758","3927","56","5","18",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/5wise_15.txt","864","23","3713603","457079","10000","100","3723603","457179","1",,,,,,,,"3713603","457079","851869469","84685771","855583072","85142850","1","12226","2140","852135644","84717153","852147870","84719293","59","5","19","12226","2140","852297510","84717834","852309736","84719974","59","5","19",,,,,,,,,,"30288","2621","195400","1954","225688","4575","59","5","19",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_8.txt","864","23","2970887","457079","10000","100","2980887","457179","1",,,,,,,,"2970887","457079","862581903","100799223","865552790","101256302","1","1061","379","862640050","100806753","862641111","100807132","55","7","17","1061","379","862784366","100807413","862785427","100807792","55","7","17",,,,,,,,,,"6282","691","174400","1744","180682","2435","55","7","17",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_5.txt","312","18","724482","101106","10000","100","734482","101206","1",,,,,,,,"724482","101106","152443881","16330666","153168363","16431772","1","5620","1176","152465340","16332276","152470960","16333452","44","5","14","5620","1176","152581657","16332727","152587277","16333903","44","5","14",,,,,,,,,,"15841","1604","143200","1432","159041","3036","44","5","14",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_20.txt","360","17","787253","104057","10000","100","797253","104157","1",,,,,,,,"787253","104057","138072696","14414334","138859949","14518391","1","7055","1366","138129977","14420439","138137032","14421805","43","4","14","7055","1366","138246671","14420927","138253726","14422293","43","4","14",,,,,,,,,,"25358","1913","144600","1446","169958","3359","43","4","14",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_2.txt","384","18","4792110","205512","13400","134","4805510","205646","3",,,,,,,,"1074028","138924","163899879","17106113","164973907","17245037","3","974222","40281","162051258","16927486","163025480","16967767","51","4","15","3552780","73864","162177127","16927906","165729907","17001770","51","4","15",,,,,,,,,,"4428411","90977","158300","1583","4586711","92560","53","4","15",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_12.txt","384","20","1196820","153620","10000","100","1206820","153720","1",,,,,,,,"1196820","153620","234819872","23826375","236016692","23979995","1","3775","800","234868741","23831740","234872516","23832540","48","6","15","3775","800","234994283","23832255","234998058","23833055","48","6","15",,,,,,,,,,"21981","1411","155400","1554","177381","2965","48","6","15",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/8wise_15.txt","384","17","721361","110993","10000","100","731361","111093","1",,,,,,,,"721361","110993","127768394","15117433","128489755","15228426","1","1117","353","127880874","15133408","127881991","15133761","39","6","12","1117","353","127979812","15133898","127980929","15134251","39","6","12",,,,,,,,,,"2402","496","122800","1228","125202","1724","39","6","12",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/5wise_19.txt","432","21","1143093","190533","10000","100","1153093","190633","1",,,,,,,,"1143093","190533","271671171","33858860","272814264","34049393","1","1027","366","271698872","33861611","271699899","33861977","51","6","16","1027","366","271834343","33862264","271835370","33862630","51","6","16",,,,,,,,,,"2866","587","163600","1636","166466","2223","51","6","16",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_15.txt","432","19","935731","155971","10000","100","945731","156071","1",,,,,,,,"935731","155971","199012489","24799178","199948220","24955149","1","550","210","199031052","24800687","199031602","24800897","43","7","13","550","210","199139574","24801227","199140124","24801437","43","7","13",,,,,,,,,,"1612","341","133100","1331","134712","1672","43","7","13",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_19.txt","432","19","935731","155971","10000","100","945731","156071","1",,,,,,,,"935731","155971","214996108","26826870","215931839","26982841","1","561","211","215008362","26827150","215008923","26827361","43","7","13","561","211","215116515","26827707","215117076","26827918","43","7","13",,,,,,,,,,"2130","389","133100","1331","135230","1720","43","7","13",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/7wise_20.txt","432","18","886482","139986","10000","100","896482","140086","1",,,,,,,,"886482","139986","151930502","18189818","152816984","18329804","1","1130","358","151999088","18199315","152000218","18199673","42","6","13","1130","358","152107202","18199852","152108332","18200210","42","6","13",,,,,,,,,,"4227","627","133000","1330","137227","1957","42","6","13",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/5wise_5.txt","468","21","1513533","206409","10000","100","1523533","206509","1",,,,,,,,"1513533","206409","360423445","38459450","361936978","38665859","1","5904","1263","360463821","38463661","360469725","38464924","53","5","17","5904","1263","360607097","38464214","360613001","38465477","53","5","17",,,,,,,,,,"17845","1799","174300","1743","192145","3542","53","5","17",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_13.txt","512","23","2200663","270871","10000","100","2210663","270971","1",,,,,,,,"2200663","270871","486621368","49055626","488822031","49326497","1","4173","928","486666940","49059655","486671113","49060583","57","6","18","4173","928","486819886","49060198","486824059","49061126","57","6","18",,,,,,,,,,"38017","2034","189900","1899","227917","3933","57","6","18",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/5wise_14.txt","576","23","2424959","304727","10000","100","2434959","304827","1",,,,,,,,"2424959","304727","613177249","61184744","615602208","61489471","1","4858","978","613193372","61185082","613198230","61186060","57","6","18","4858","978","613346288","61185681","613351146","61186659","57","6","18",,,,,,,,,,"24701","1696","189000","1890","213701","3586","57","6","18",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_14.txt","576","22","2311606","278806","10000","100","2321606","278906","1",,,,,,,,"2311606","278806","514462464","49486423","516774070","49765229","1","4580","1005","514498709","49489924","514503289","49490929","56","5","18","4580","1005","514651302","49490517","514655882","49491522","56","5","18",,,,,,,,,,"17257","1712","184800","1848","202057","3560","56","5","18",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/8wise_6.txt","576","18","1244178","186642","10000","100","1254178","186742","1",,,,,,,,"1244178","186642","232914420","26876497","234158598","27063139","1","1157","361","232974954","26884615","232976111","26884976","42","6","13","1157","361","233082796","26885130","233083953","26885491","42","6","13",,,,,,,,,,"1922","482","133200","1332","135122","1814","42","6","13",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_3.txt","624","21","7395540","387228","16000","160","7411540","387388","3",,,,,,,,"2444869","302091","505168172","50400539","507613041","50702630","3","934214","47840","513746244","51257087","514680458","51304927","65","3","19","4521236","87278","513888795","51257590","518410031","51344868","62","5","17",,,,,,,,,,"3466404","67390","175800","1758","3642204","69148","61","5","17",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_4.txt","624","21","7451401","393481","18200","182","7469601","393663","3",,,,,,,,"2442945","302091","493835657","49047349","496278602","49349440","3","1104460","49195","500270187","49691420","501374647","49740615","62","4","18","4120253","81310","500411150","49691747","504531403","49773057","60","5","17",,,,,,,,,,"4463441","88376","177200","1772","4640641","90148","60","5","17",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/7wise_8.txt","672","22","2563286","325270","10000","100","2573286","325370","1",,,,,,,,"2563286","325270","619441849","62329297","622005135","62654567","1","3144","726","619624228","62352226","619627372","62352952","52","7","16","3144","726","619759261","62352830","619762405","62353556","52","7","16",,,,,,,,,,"20323","1416","165400","1654","185723","3070","52","7","16",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/5wise_15.txt","864","23","3713603","457079","10000","100","3723603","457179","1",,,,,,,,"3713603","457079","861165393","85325438","864878996","85782517","1","9661","1830","861263435","85337481","861273096","85339311","59","5","19","9661","1830","861425089","85338146","861434750","85339976","59","5","19",,,,,,,,,,"27987","2760","195500","1955","223487","4715","59","5","19",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_8.txt","864","23","2970887","457079","10000","100","2980887","457179","1",,,,,,,,"2970887","457079","834570375","98056883","837541262","98513962","1","1029","371","834613042","98061902","834614071","98062273","55","7","17","1029","371","834757553","98062628","834758582","98062999","55","7","17",,,,,,,,,,"4145","681","174500","1745","178645","2426","55","7","17",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_11.txt","896","19","3078627","323475","10000","100","3088627","323575","1",,,,,,,,"3078627","323475","530060448","46481029","533139075","46804504","1","51306","6892","528643254","46382229","528694560","46389121","47","5","15","51306","6892","528769171","46382679","528820477","46389571","47","5","15",,,,,,,,,,"75637","7695","153700","1537","229337","9232","47","5","15",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/8wise_2.txt","960","20","3225620","384020","10000","100","3235620","384120","1",,,,,,,,"3225620","384020","680581345","65856175","683806965","66240195","1","22043","3604","680624289","65860921","680646332","65864525","48","6","15","22043","3604","680749519","65861320","680771562","65864924","48","6","15",,,,,,,,,,"25439","3550","154000","1540","179439","5090","48","6","15",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/7wise_9.txt","1152","22","10546594","707494","12100","121","10558694","707615","3",,,,,,,,"5077390","608606","1144217587","111613635","1149294977","112222241","3","25651312","1175994","1110629092","108498357","1136280404","109674351","281","1","118","2743147","54469","1110456152","108469665","1113199299","108524134","58","6","17",,,,,,,,,,"2901235","58249","176800","1768","3078035","60017","61","6","17",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_16.txt","1192","17","7532442","443962","11300","113","7543742","444075","3",,,,,,,,"4201487","383935","588341763","45814629","592543250","46198564","3","8137024","350937","589115169","45879206","597252193","46230143","221","2","95","3051618","76817","586273023","45620098","589324641","45696915","48","4","14",,,,,,,,,,"3493334","83717","145500","1455","3638834","85172","51","4","14",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/3wise_20.txt","112","13","151775","18941","10000","100","161775","19041","1",,,,,,,,"151775","18941","13112741","1311221","13264516","1330162","1","52564","6970","13604897","1366514","13657461","1373484","35","2","12","52564","6970","13707045","1366627","13759609","1373597","35","2","12",,,,,,,,,,"62408","7275","122700","1227","185108","8502","35","2","12",,,,,,,,,,"true",
