,File_Name,states,inputs,components,lstar_total_sym_mean,lstar_total_sym_std,lip_total_sym_mean,lip_total_sym_std,total_sym_progress,total_sym_pvalue,lstar_total_reset_mean,lstar_total_reset_std,lip_total_reset_mean,lip_total_reset_std,total_reset_progress,total_reset_pvalue,lstar_mq_sym_mean,lstar_mq_sym_std,lip_mq_sym_mean,lip_mq_sym_std,mq_sym_progress,mq_sym_pvalue,lstar_mq_reset_mean,lstar_mq_reset_std,lip_mq_reset_mean,lip_mq_reset_std,mq_reset_progress,mq_reset_pvalue,lstar_eq_sym_mean,lstar_eq_sym_std,lip_eq_sym_mean,lip_eq_sym_std,eq_sym_progress,eq_sym_pvalue,lstar_eq_reset_mean,lstar_eq_reset_std,lip_eq_reset_mean,lip_eq_reset_std,eq_reset_progress,eq_reset_pvalue,lstar_eqs,lip_eqs
23,3wise_12.txt,78,16,14,17128019.2,1789645.219,16807706.4,2049065.047,0.019,0.13893634742179373,2011147.2,189496.281,1970887.4,218060.282,0.02,0.13734480456387965,158170.8,313.297,18550.2,1696.885,0.883,4.3603791989732976e-09,23470.0,0.0,2879.6,226.649,0.877,1.7614393860732674e-09,16969848.4,1789383.637,16789156.2,2050313.175,0.011,0.2593145624301428,1987677.2,189496.281,1968007.8,218228.138,0.01,0.2852279808594257,3.0,49.6
24,3wise_13.txt,36,12,9,2075258.0,69142.842,2054983.2,69058.218,0.01,1.7477215906963725e-08,329790.6,10415.405,325150.4,10393.175,0.014,1.8846570941078637e-08,22476.0,0.0,344.2,10.06,0.985,5.122420226168112e-15,5196.0,0.0,136.0,2.55,0.974,7.734028087685286e-15,2052782.0,69142.842,2054639.0,69055.125,-0.001,0.9997759609948166,324594.6,10415.405,325014.4,10391.788,-0.001,0.999748243826535,1.0,28.0
25,3wise_14.txt,8,5,4,15878.6,2261.994,15327.4,2085.669,0.035,0.06140977600712596,3004.6,417.213,2866.2,377.826,0.046,0.029492945742254886,705.0,0.0,142.2,3.701,0.798,2.244817192723442e-10,205.0,0.0,52.4,1.14,0.744,3.739534036829824e-10,15173.6,2261.994,15185.2,2084.805,-0.001,0.5154555950969331,2799.6,417.213,2813.8,377.765,-0.005,0.5999102202585299,1.0,11.0
26,3wise_15.txt,12,7,5,85957.6,7456.504,84111.8,7438.755,0.021,8.077684958542329e-07,15488.8,1328.113,14998.2,1319.644,0.032,1.0191676659329054e-06,2163.0,0.0,131.6,3.209,0.939,7.47605448206105e-13,595.0,0.0,54.8,1.304,0.908,4.072465332956482e-12,83794.6,7456.504,83980.2,7441.782,-0.002,0.9941698463846188,14893.8,1328.113,14943.4,1320.877,-0.003,0.9932765517951283,1.0,15.0
27,3wise_16.txt,8,6,4,29883.2,3.271,29002.8,50.796,0.029,1.0449712371029561e-06,5603.8,1.643,5363.8,14.873,0.043,1.147678821938551e-06,1014.0,0.0,81.0,1.414,0.92,6.334514461575454e-13,294.0,0.0,35.6,0.548,0.879,2.4224293318757525e-12,28869.2,3.271,28921.8,50.806,-0.002,0.9650771604233315,5309.8,1.643,5328.2,14.498,-0.003,0.9830186198833525,1.0,12.0
28,3wise_17.txt,8,6,4,29886.8,1.924,29062.0,66.716,0.028,4.569235820773403e-06,5605.8,0.837,5382.0,19.313,0.04,5.6155685078991275e-06,1014.0,0.0,81.8,6.301,0.919,2.504375297725886e-10,294.0,0.0,35.4,1.817,0.88,2.9219075430552734e-10,28872.8,1.924,28980.2,71.03,-0.004,0.9872061863264046,5311.8,0.837,5346.6,20.428,-0.007,0.9916409058455026,1.0,12.0
29,3wise_18.txt,18,8,6,219795.0,20916.612,215774.0,20864.594,0.018,4.802613902152254e-09,38213.2,3593.791,37182.0,3575.725,0.027,1.45764901421315e-08,4424.0,0.0,195.6,3.286,0.956,4.378487867286357e-14,1160.0,0.0,79.4,1.517,0.932,4.655602842783029e-13,215371.0,20916.612,215578.4,20866.053,-0.001,0.9994616458851592,37053.2,3593.791,37102.6,3576.545,-0.001,0.9981279007454015,1.0,18.0
30,3wise_19.txt,12,7,5,85957.4,7455.275,84137.0,7331.91,0.021,4.70325398616837e-06,15489.2,1327.778,15005.2,1290.498,0.031,7.114216547547798e-06,2163.0,0.0,137.8,4.382,0.936,2.6297188404585427e-12,595.0,0.0,56.4,1.949,0.905,2.059090608051399e-11,83794.4,7455.275,83999.2,7332.618,-0.002,0.9826614983284944,14894.2,1327.778,14948.8,1290.864,-0.004,0.9762974321502502,1.0,15.0
31,3wise_2.txt,16,10,8,378958.2,13964.71,380491.4,13037.536,-0.004,0.9704723693432795,63885.4,2427.73,63975.4,2219.861,-0.001,0.7312256993018392,6410.0,0.0,511.8,4.207,0.92,3.1063436897415394e-14,1610.0,0.0,181.4,1.517,0.887,1.524030583693293e-13,372548.2,13964.71,379979.6,13039.783,-0.02,0.999888322201198,62275.4,2427.73,63794.0,2220.738,-0.024,0.9998285864235132,1.0,24.0
32,3wise_20.txt,112,13,12,13118272.4,1785622.267,16165549.0,1995798.314,-0.232,0.9999453083941314,1317237.0,164479.692,1627173.2,184604.251,-0.235,0.9999499070355694,151775.0,0.0,51121.4,113.469,0.663,1.9381079989807762e-13,18941.0,0.0,6822.6,16.517,0.64,4.1408335039259076e-13,12966497.4,1785622.267,16114427.6,1995847.009,-0.243,0.999951903433126,1298296.0,164479.692,1620350.6,184609.755,-0.248,0.9999569702225709,1.0,35.0
