,File_Name,states,inputs,components,lstar_total_sym_mean,lstar_total_sym_std,lip_total_sym_mean,lip_total_sym_std,total_sym_progress,total_sym_pvalue,lstar_total_reset_mean,lstar_total_reset_std,lip_total_reset_mean,lip_total_reset_std,total_reset_progress,total_reset_pvalue,lstar_mq_sym_mean,lstar_mq_sym_std,lip_mq_sym_mean,lip_mq_sym_std,mq_sym_progress,mq_sym_pvalue,lstar_mq_reset_mean,lstar_mq_reset_std,lip_mq_reset_mean,lip_mq_reset_std,mq_reset_progress,mq_reset_pvalue,lstar_eq_sym_mean,lstar_eq_sym_std,lip_eq_sym_mean,lip_eq_sym_std,eq_sym_progress,eq_sym_pvalue,lstar_eq_reset_mean,lstar_eq_reset_std,lip_eq_reset_mean,lip_eq_reset_std,eq_reset_progress,eq_reset_pvalue,lstar_eqs,lip_eqs
76,6wise_10.txt,192,17,12,,,49984549.0,1704583.727,,,,,6514727.25,211307.066,,,,,743.25,13.15,,,,,263.75,4.193,,,,,49983805.75,1704583.961,,,,,6514463.5,211305.843,,,,39.0
77,6wise_12.txt,384,20,15,,,229506696.25,18892378.751,,,,,23592510.25,1680170.665,,,,,4353.0,218.544,,,,,872.0,25.417,,,,,229502343.25,18892462.464,,,,,23591638.25,1680177.669,,,,48.0
78,6wise_13.txt,512,23,18,,,507610693.25,59526391.907,,,,,50408986.25,5240760.546,,,,,4551.0,452.942,,,,,977.75,61.386,,,,,507606142.25,59526450.964,,,,,50408008.5,5240772.049,,,,57.0
79,6wise_14.txt,576,22,18,,,501664470.5,40660241.57,,,,,49100998.0,3743046.935,,,,,5060.25,399.82,,,,,1081.0,60.811,,,,,501659410.25,40660229.365,,,,,49099917.0,3743047.452,,,,56.0
80,6wise_15.txt,432,19,13,,,203444692.75,8190062.549,,,,,25353459.75,991839.546,,,,,569.5,15.416,,,,,217.25,4.425,,,,,203444123.25,8190072.542,,,,,25353242.5,991842.189,,,,43.0
81,6wise_17.txt,224,19,14,,,108675474.25,6678848.928,,,,,11787429.5,606511.101,,,,,3001.5,18.93,,,,,682.25,6.185,,,,,108672472.75,6678858.794,,,,,11786747.25,606513.162,,,,45.0
82,6wise_19.txt,432,19,13,,,205500219.0,4586830.223,,,,,25624773.25,543772.359,,,,,589.25,25.184,,,,,219.75,7.365,,,,,205499629.75,4586855.402,,,,,25624553.5,543778.531,,,,43.0
83,6wise_2.txt,384,18,15,,,177264465.0,25734051.266,,,,,17957564.75,2481475.956,,,,,3733381.0,1329834.279,,,,,77476.25,24907.891,,,,,173531084.0,25896366.858,,,,,17880088.5,2485237.639,,,,51.25
84,6wise_20.txt,360,17,14,,,115596267.75,4206685.121,,,,,12159973.25,391713.679,,,,,7686.5,471.567,,,,,1444.75,61.954,,,,,115588581.25,4206260.589,,,,,12158528.5,391662.219,,,,43.0
85,6wise_3.txt,624,21,17,,,466906638.0,23165277.784,,,,,46118428.25,2198638.132,,,,,3647829.75,459381.571,,,,,70546.0,8555.167,,,,,463258808.25,23505946.028,,,,,46047882.25,2204793.693,,,,60.0
86,6wise_4.txt,624,21,17,,,469220428.0,13926758.874,,,,,46682446.75,1468184.528,,,,,3819655.5,1481410.365,,,,,76102.25,27905.835,,,,,465400772.5,13736574.292,,,,,46606344.5,1464344.121,,,,59.0
87,6wise_5.txt,312,18,14,,,122875205.0,8803528.033,,,,,13468246.5,909607.9,,,,,5594.75,21.577,,,,,1172.5,6.455,,,,,122869610.25,8803541.269,,,,,13467074.0,909613.009,,,,44.0
88,6wise_6.txt,64,12,7,,,4714573.75,1559.688,,,,,666294.25,312.411,,,,,184.5,6.608,,,,,75.25,2.217,,,,,4714389.25,1554.547,,,,,666219.0,311.089,,,,24.0
89,7wise_1.txt,128,13,8,,,13969231.0,920671.362,,,,,1853403.5,122948.977,,,,,309.75,9.251,,,,,116.5,3.697,,,,,13968921.25,920673.468,,,,,1853287.0,122947.145,,,,27.0
90,7wise_11.txt,128,14,8,,,18527375.75,6503.094,,,,,2463044.25,1182.413,,,,,247.25,24.336,,,,,99.0,8.165,,,,,18527128.5,6491.157,,,,,2462945.25,1178.97,,,,28.0
91,7wise_14.txt,192,15,9,,,36611384.0,2006959.631,,,,,4763759.75,257832.136,,,,,294.75,18.154,,,,,117.25,7.042,,,,,36611089.25,2006962.242,,,,,4763642.5,257836.468,,,,31.0
92,7wise_20.txt,432,18,13,,,170526567.5,15274672.542,,,,,20461452.0,1875193.891,,,,,1147.75,27.837,,,,,360.0,8.907,,,,,170525419.75,15274661.334,,,,,20461092.0,1875191.849,,,,42.0
93,7wise_4.txt,256,18,12,,,96847082.75,1252929.093,,,,,12082926.75,138150.097,,,,,716.0,31.464,,,,,257.75,10.436,,,,,96846366.75,1252921.685,,,,,12082669.0,138146.711,,,,40.0
94,7wise_6.txt,256,18,12,,,92875426.25,2406859.43,,,,,11594506.75,285987.692,,,,,730.0,31.123,,,,,258.5,9.434,,,,,92874696.25,2406836.356,,,,,11594248.25,285980.464,,,,40.0
95,7wise_8.txt,672,22,16,,,609636735.0,39136477.321,,,,,61966989.5,3568146.412,,,,,3149.5,29.263,,,,,731.25,5.56,,,,,609633585.5,39136476.029,,,,,61966258.25,3568148.415,,,,52.0
96,8wise_1.txt,256,14,9,,,38884882.75,2697398.928,,,,,4836234.0,335757.276,,,,,399.25,13.301,,,,,146.25,3.202,,,,,38884483.5,2697407.024,,,,,4836087.75,335759.284,,,,30.0
97,8wise_15.txt,384,17,12,,,113599000.25,7953883.806,,,,,13349697.75,937612.881,,,,,1122.75,13.326,,,,,349.25,4.272,,,,,113597877.5,7953886.66,,,,,13349348.5,937613.641,,,,39.0
98,8wise_6.txt,576,18,13,,,241595643.25,19411578.556,,,,,27817002.25,2275565.111,,,,,1196.0,20.559,,,,,375.5,6.608,,,,,241594447.25,19411569.205,,,,,27816626.75,2275559.734,,,,42.0
